city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
3403687,Camocim,BR,-2.9,-40.84,01/24/20,            80.55,77,92,8.25
769250,Kielce,PL,50.87,20.63,01/24/20,            29.28,1,0,10.07
6165406,Thompson,CA,55.74,-97.86,01/24/20,            19.4,79,40,6.93
3366880,Hermanus,ZA,-34.42,19.23,01/24/20,            66.54,91,0,3
962367,Richards Bay,ZA,-28.78,32.04,01/24/20,            77.7,78,69,20.76
3838859,Rio Gallegos,AR,-51.62,-69.22,01/24/20,            62.6,55,40,18.34
3429577,Resistencia,AR,-27.46,-58.98,01/24/20,            87.87,43,0,6.93
3461214,Inhapim,BR,-19.55,-42.12,01/24/20,            77,88,90,9.17
2014836,Tupik,RU,54.43,119.93,01/24/20,            -20.88,88,0,2.86
3883457,Lebu,CL,-37.62,-73.65,01/24/20,            68.14,37,0,12.64
3652764,Puerto Ayora,EC,-0.74,-90.35,01/24/20,            81.75,58,20,19.46
3896218,Castro,CL,-42.47,-73.77,01/24/20,            64.4,59,75,16.11
3894426,Coyhaique,CL,-45.58,-72.07,01/24/20,            67.24,52,75,8.05
1214488,Meulaboh,ID,4.14,96.13,01/24/20,            82.92,74,74,1.16
4163049,Lynn Haven,US,30.25,-85.65,01/24/20,            63.9,72,40,14.99
2123814,Leningradskiy,RU,69.38,178.42,01/24/20,            -23.28,73,0,1.54
2173911,Broken Hill,AU,-31.95,141.43,01/24/20,            59,41,0,4.7
3430863,Mar del Plata,AR,-38,-57.56,01/24/20,            78.4,78,75,13.87
3901547,Villamontes,BO,-21.25,-63.5,01/24/20,            98.6,25,100,13.87
2122090,Pevek,RU,69.7,170.31,01/24/20,            -27.85,97,0,1.14
2136825,Isangel,VU,-19.55,169.27,01/24/20,            75.2,88,40,5.82
5866583,Kodiak,US,57.79,-152.41,01/24/20,            17.6,57,90,16.11
3438102,Fuerte Olimpo,PY,-21.04,-57.87,01/24/20,            87.73,52,70,7.74
3370903,Jamestown,SH,-15.94,-5.72,01/24/20,            74.25,71,98,8.3
2075265,Busselton,AU,-33.65,115.33,01/24/20,            58.1,59,37,8.9
3838874,Rio Cuarto,AR,-33.13,-64.35,01/24/20,            89.6,35,40,12.75
3163146,Andenes,NO,69.31,16.12,01/24/20,            28.35,92,87,5.82
571159,Buguruslan,RU,53.66,52.44,01/24/20,            8.58,93,100,12.64
1496503,Noyabrsk,RU,63.2,75.45,01/24/20,            2.77,96,100,15.12
933995,Souillac,MU,-20.52,57.52,01/24/20,            78.49,100,75,14.99
6050066,La Ronge,CA,55.1,-105.28,01/24/20,            28.4,68,20,3.36
5847411,Kahului,US,20.89,-156.47,01/24/20,            77.88,65,1,4.7
2206939,Bluff,NZ,-46.6,168.33,01/24/20,            59,96,100,7
2075720,Broome,AU,-17.97,122.23,01/24/20,            84.2,83,75,10.29
6014443,Lac du Bonnet,CA,50.25,-96.06,01/24/20,            21.99,91,70,3.04
4031574,Provideniya,RU,64.38,-173.3,01/24/20,            -9.83,97,94,4.97
1791779,Wanning,CN,18.8,110.4,01/24/20,            70.63,85,96,6.26
3369157,Cape Town,ZA,-33.93,18.42,01/24/20,            65.41,100,75,9.17
2125711,Esso,RU,55.93,158.7,01/24/20,            -8.52,96,100,5.35
1516438,Zyryanovsk,KZ,49.74,84.27,01/24/20,            14.52,62,68,3.06
4035715,Avarua,CK,-21.21,-159.78,01/24/20,            82.4,83,90,8.05
2163355,Hobart,AU,-42.88,147.33,01/24/20,            60.44,48,75,17.22
100926,Umm Lajj,SA,25.02,37.27,01/24/20,            56.53,64,0,8.75
2017155,Saskylakh,RU,71.92,114.08,01/24/20,            -27.15,91,100,24.07
2063036,Port Lincoln,AU,-34.73,135.87,01/24/20,            61.38,84,0,8.14
3412093,Vestmannaeyjar,IS,63.44,-20.27,01/24/20,            35.06,90,100,24.67
3833367,Ushuaia,AR,-54.8,-68.3,01/24/20,            54.63,54,75,6.98
1510377,Belyy Yar,RU,53.6,91.39,01/24/20,            17.6,85,100,4.47
935215,Saint-Philippe,RE,-21.36,55.77,01/24/20,            76.75,100,72,24.16
4020109,Atuona,PF,-9.8,-139.03,01/24/20,            80.71,75,21,12.15
1797535,Qiongshan,CN,20.01,110.35,01/24/20,            68,94,75,4.47
934322,Mahebourg,MU,-20.41,57.7,01/24/20,            78.49,100,75,14.99
6096551,Pangnirtung,CA,66.15,-65.71,01/24/20,            -29.2,66,20,2.55
4032243,Vaini,TO,-21.2,-175.2,01/24/20,            80.6,78,20,11.41
3468745,Buriti Alegre,BR,-18.14,-49.04,01/24/20,            74.68,87,100,10.78
1522348,Komsomolets,KZ,53.75,62.07,01/24/20,            3.2,87,0,9.66
964432,Port Alfred,ZA,-33.59,26.89,01/24/20,            75,70,78,8.99
1634614,Nabire,ID,-3.37,135.48,01/24/20,            72.86,96,100,1.74
2191562,Dunedin,NZ,-45.87,170.5,01/24/20,            66.6,69,100,12.82
5861897,Fairbanks,US,64.84,-147.72,01/24/20,            -4.27,76,90,2.62
3874787,Punta Arenas,CL,-53.15,-70.92,01/24/20,            46.72,87,90,4.7
153352,Mlowo,TZ,-9,32.98,01/24/20,            62.51,96,98,2.53
3393536,Olinda,BR,-8.01,-34.86,01/24/20,            84.2,74,75,5.82
3932145,Pisco,PE,-13.7,-76.22,01/24/20,            73.44,30,75,10.29
1507390,Dikson,RU,73.51,80.55,01/24/20,            -5.03,96,100,10.58
546105,Nikolskoye,RU,59.7,30.79,01/24/20,            33.01,86,40,8.95
2121385,Severo-Kuril'sk,RU,50.68,156.12,01/24/20,            14.4,88,77,30.6
3465512,Corinto,BR,-18.38,-44.46,01/24/20,            70.36,94,100,12.17
102527,Sakakah,SA,29.97,40.21,01/24/20,            41,75,20,12.75
986717,Kruisfontein,ZA,-34,24.73,01/24/20,            70,78,0,6.89
2137773,Vao,NC,-22.67,167.48,01/24/20,            76.87,81,28,19.28
4030556,Rikitea,PF,-23.12,-134.97,01/24/20,            78.39,76,0,16.31
2208248,Kaitangata,NZ,-46.28,169.85,01/24/20,            69.01,69,100,14.36
1488903,Turukhansk,RU,65.82,87.98,01/24/20,            17.37,94,100,9.35
866062,Iskateley,RU,67.68,53.15,01/24/20,            -5.76,99,99,3.51
1259385,Port Blair,IN,11.67,92.75,01/24/20,            79.66,71,31,12.75
2077963,Albany,AU,-35.02,117.89,01/24/20,            60.8,87,90,4.7
3833883,Trelew,AR,-43.25,-65.31,01/24/20,            83.17,21,100,24.45
5848280,Kapaa,US,22.08,-159.32,01/24/20,            76.24,69,1,3.36
2121373,Seymchan,RU,62.88,152.43,01/24/20,            -35.05,97,89,3.78
6149996,Smithers,CA,54.78,-127.17,01/24/20,            37.4,86,40,8.05
3879200,Mulchen,CL,-37.72,-72.23,01/24/20,            89.6,24,0,8.05
2112802,Hasaki,JP,35.73,140.83,01/24/20,            37.65,69,75,8.05
6170031,Tuktoyaktuk,CA,69.45,-133.04,01/24/20,            -2.2,77,90,14.99
2525041,Cefalu,IT,38.04,14.02,01/24/20,            50.63,67,0,3
4798308,Beckley,US,37.78,-81.19,01/24/20,            47.95,90,90,14.99
3573197,Hamilton,BM,32.29,-64.78,01/24/20,            68.9,83,75,17.22
3357247,Gobabis,NA,-22.45,18.97,01/24/20,            70.29,60,99,16.58
4033557,Tautira,PF,-17.73,-149.15,01/24/20,            87.42,70,20,5.82
2145554,Ulladulla,AU,-35.35,150.47,01/24/20,            67.05,100,90,6.93
6185377,Yellowknife,CA,62.46,-114.35,01/24/20,            5,84,75,9.17
780687,Berlevag,NO,70.86,29.09,01/24/20,            16.77,78,40,6.93
2155415,New Norfolk,AU,-42.78,147.06,01/24/20,            61.74,48,75,17.22
3361934,Saldanha,ZA,-33.01,17.94,01/24/20,            66.2,82,0,4.7
241131,Victoria,SC,-4.62,55.45,01/24/20,            84.2,83,40,3.36
3445764,Unai,BR,-16.36,-46.91,01/24/20,            69.1,91,100,10.25
1636930,Madiun,ID,-7.63,111.52,01/24/20,            76.08,88,42,1.32
5969025,Haines Junction,CA,60.75,-137.51,01/24/20,            -5.3,98,100,6.49
3831208,Qaanaaq,GL,77.48,-69.36,01/24/20,            -8.28,52,0,9.48
2162683,Innisfail,AU,-17.53,146.03,01/24/20,            75.4,90,100,4.29
3355672,Luderitz,NA,-26.65,15.16,01/24/20,            69.8,83,0,6.93
1252795,Yanam,IN,16.73,82.22,01/24/20,            64.92,90,75,2.19
5367788,Lompoc,US,34.64,-120.46,01/24/20,            69.87,56,1,14.99
3470709,Barra do Garcas,BR,-15.89,-52.26,01/24/20,            86,70,75,3.36
3414079,Olafsvik,IS,64.89,-23.71,01/24/20,            31.12,78,100,18.97
3466165,Cidreira,BR,-30.18,-50.21,01/24/20,            73.9,77,0,12.55
3521912,Paraiso,MX,18.4,-93.23,01/24/20,            78.8,65,75,8.05
1502073,Krasnosel'kup,RU,65.7,82.47,01/24/20,            14.94,93,99,16.17
2071860,Esperance,AU,-33.87,121.9,01/24/20,            60.8,100,90,8.05
2411397,Georgetown,SH,-7.93,-14.42,01/24/20,            78.35,81,73,17.11
1282256,Hithadhoo,MV,-0.6,73.08,01/24/20,            83.57,77,67,11.56
2026777,Berkakit,RU,56.58,124.77,01/24/20,            -24.99,97,93,5.66
2110227,Butaritari,KI,3.07,172.79,01/24/20,            84.31,71,100,5.32
3421193,Paamiut,GL,61.99,-49.67,01/24/20,            15.94,78,100,22.53
2155562,Nelson Bay,AU,-32.72,152.15,01/24/20,            74.21,94,90,10.29
2177069,Ballina,AU,-28.87,153.57,01/24/20,            75.88,83,90,10.29
3897347,Calama,CL,-22.47,-68.93,01/24/20,            68,52,75,18.34
2152667,Portland,AU,-38.33,141.6,01/24/20,            61.47,88,23,17.78
2126710,Beringovskiy,RU,63.05,179.32,01/24/20,            2.44,97,100,9.44
2100765,Angoram,PG,-4.06,144.07,01/24/20,            74.23,97,28,2.93
2112309,Katsuura,JP,35.13,140.3,01/24/20,            45.52,52,75,20.8
2132606,Samarai,PG,-10.62,150.67,01/24/20,            77.58,87,100,2.51
5855927,Hilo,US,19.73,-155.09,01/24/20,            76.39,57,90,6.58
3701491,Remedios,PA,8.23,-81.83,01/24/20,            87.8,62,40,12.75
1106677,Bambous Virieux,MU,-20.34,57.76,01/24/20,            78.49,100,75,14.99
3381041,Mana,GF,5.66,-53.78,01/24/20,            80.2,72,44,5.75
2121025,Srednekolymsk,RU,67.45,153.68,01/24/20,            -34.06,96,100,5.14
3985168,San Patricio,MX,19.22,-104.7,01/24/20,            86,62,20,11.41
3533462,Acapulco de Juarez,MX,16.86,-99.89,01/24/20,            87.8,58,20,5.82
2015306,Tiksi,RU,71.69,128.87,01/24/20,            -32.46,88,0,5.86
1490256,Talnakh,RU,69.49,88.4,01/24/20,            6.8,77,100,13.42
2294206,Wa,GH,10.06,-2.5,01/24/20,            80.33,8,65,6.46
5282297,Bethel,US,41.37,-73.41,01/24/20,            44.96,33,1,5.82
2347468,Bauchi,NG,10.5,10,01/24/20,            66.97,10,0,8.95
3424607,Tasiilaq,GL,65.61,-37.64,01/24/20,            21.2,48,100,25.28
207596,Mweka,CD,-4.85,21.57,01/24/20,            73.74,61,70,1.48
3423146,Ilulissat,GL,69.22,-51.1,01/24/20,            17.6,61,100,14.99
3671497,Puerto Colombia,CO,10.99,-74.95,01/24/20,            86,62,40,13.87
3372964,Lagoa,PT,39.05,-27.98,01/24/20,            59.25,74,100,13.65
1860063,Karatsu,JP,33.44,129.97,01/24/20,            50.85,71,100,4.7
1715912,Dalwangan,PH,8.2,125.04,01/24/20,            75.99,93,89,1.01
2065594,Mount Isa,AU,-20.73,139.5,01/24/20,            77,100,90,6.93
1631637,Pemangkat,ID,1.17,108.97,01/24/20,            74.53,90,17,4.72
161943,Gumdag,TM,39.21,54.59,01/24/20,            40.42,83,100,10.8
2022572,Khatanga,RU,71.97,102.5,01/24/20,            -25.78,89,81,8.75
1259638,Pindwara,IN,24.8,73.07,01/24/20,            50.85,43,0,1.83
5198635,Lock Haven,US,41.14,-77.45,01/24/20,            41.79,56,90,3.36
5880054,Barrow,US,71.29,-156.79,01/24/20,            -25.6,82,1,9.17
3578441,Saint-Francois,GP,16.25,-61.27,01/24/20,            80.6,74,1,9.17
6063191,Mackenzie,CA,55.3,-123.17,01/24/20,            35.6,93,90,4.7
8079926,Labuhan,ID,-6.88,112.21,01/24/20,            76.05,88,39,2.24
1649150,Bengkulu,ID,-3.8,102.27,01/24/20,            74.12,96,100,4.92
2178753,Kirakira,SB,-10.45,161.92,01/24/20,            80.1,78,51,3.06
3115824,Muros,ES,42.78,-9.06,01/24/20,            45.75,87,20,2.24
2126123,Chokurdakh,RU,70.63,147.92,01/24/20,            -35.07,93,0,4.14
3012664,Issoire,FR,45.55,3.25,01/24/20,            42.8,81,40,4.65
3947019,Ayacucho,PE,-13.16,-74.22,01/24/20,            73.4,43,40,5.82
1015776,Bredasdorp,ZA,-34.53,20.04,01/24/20,            67.6,88,28,1.12
292968,Abu Dhabi,AE,24.47,54.37,01/24/20,            64.4,77,5,2.24
2181625,Te Anau,NZ,-45.42,167.72,01/24/20,            58.44,98,100,1.19
1486321,Yar-Sale,RU,66.83,70.83,01/24/20,            4.84,96,86,4.85
2630299,Hofn,IS,64.25,-15.21,01/24/20,            34.07,93,100,23.69
2032614,Baruun-Urt,MN,46.68,113.28,01/24/20,            -1.17,86,0,7.78
2527087,Tiznit,MA,29.58,-9.5,01/24/20,            52.18,71,87,1.9
3985710,Cabo San Lucas,MX,22.89,-109.91,01/24/20,            70.84,68,90,4.7
2729907,Longyearbyen,SJ,78.22,15.64,01/24/20,            3.2,49,20,38.03
1039536,Maxixe,MZ,-23.86,35.35,01/24/20,            77.34,76,0,12.73
162158,Baharly,TM,38.44,57.43,01/24/20,            41.29,70,100,2.13
1337619,Ugoofaaru,MV,5.67,73,01/24/20,            82.4,77,100,15.39
3899695,Ancud,CL,-41.87,-73.82,01/24/20,            64.4,59,75,16.11
1855342,Nishihara,JP,26.18,127.76,01/24/20,            70.52,88,75,10.29
2012623,Zavodskoy,RU,43.46,132.29,01/24/20,            -9.4,63,0,3.36
161312,Babati,TZ,-4.22,35.75,01/24/20,            67.33,87,100,0.4
5947866,Elliot Lake,CA,46.38,-82.63,01/24/20,            35.6,51,90,12.75
3402621,Casa Nova,BR,-9.42,-41.13,01/24/20,            84.2,70,75,6.93
3446880,Tapes,BR,-30.67,-51.4,01/24/20,            76.69,59,0,7.07
4543352,Mustang,US,35.38,-97.72,01/24/20,            49.46,49,0,9.17
2013279,Vostok,RU,46.49,135.88,01/24/20,            -16.19,98,77,5.23
5134086,Rochester,US,43.15,-77.62,01/24/20,            45.73,48,75,5.82
3471451,Arraial do Cabo,BR,-22.97,-42.03,01/24/20,            75.2,83,90,4.7
2640351,Peterhead,GB,57.51,-1.8,01/24/20,            41.38,86,84,6.93
3347019,Mossamedes,AO,-15.2,12.15,01/24/20,            74.66,79,21,10.65
2629833,Husavik,IS,66.04,-17.34,01/24/20,            28.4,86,100,12.75
145233,Abdanan,IR,32.99,47.42,01/24/20,            36.41,89,3,7.78
1525798,Balkhash,KZ,46.84,74.98,01/24/20,            33.67,97,100,18.75
2070998,Geraldton,AU,-28.77,114.6,01/24/20,            62.6,72,33,9.17
2180815,Tuatapere,NZ,-46.13,167.68,01/24/20,            59,96,100,7
1847947,Shingu,JP,33.73,135.98,01/24/20,            48.45,67,76,8.28
1632694,Pangkalanbuun,ID,-2.68,111.62,01/24/20,            74.39,97,90,1.77
3372707,Ribeira Grande,PT,38.52,-28.7,01/24/20,            57.2,82,75,5.82
1783763,Jianning,CN,27.83,113.15,01/24/20,            42.8,93,90,11.18
2194098,Ahipara,NZ,-35.17,173.17,01/24/20,            80.01,90,0,3
2514651,Los Llanos de Aridane,ES,28.66,-17.92,01/24/20,            62.78,55,20,8.05
1259395,Porbandar,IN,21.64,69.61,01/24/20,            70.29,54,98,9.22
3608828,Iralaya,HN,15,-83.23,01/24/20,            82.4,74,20,9.17
2124611,Kholodnyy,RU,62.72,147.95,01/24/20,            -34.28,99,65,6.85
2126682,Bilibino,RU,68.05,166.44,01/24/20,            -18.69,71,100,2.44
5924351,Clyde River,CA,70.47,-68.59,01/24/20,            -18.4,75,75,4.7
2171085,Coffs Harbour,AU,-30.3,153.13,01/24/20,            77,78,90,10.29
3421719,Narsaq,GL,60.92,-46.05,01/24/20,            23,85,75,14.99
2381334,Atar,MR,20.52,-13.05,01/24/20,            74.79,17,100,6.91
2023584,Imeni Poliny Osipenko,RU,52.42,136.49,01/24/20,            -9.47,98,99,1.63
2255564,Ouesso,CG,1.61,16.05,01/24/20,            70.79,24,94,2.21
2074865,Carnarvon,AU,-24.87,113.63,01/24/20,            77,69,0,12.75
1168700,Ormara,PK,25.21,64.64,01/24/20,            71.33,59,1,8.55
3380290,Sinnamary,GF,5.38,-52.95,01/24/20,            79.12,81,56,13.09
1006984,East London,ZA,-33.02,27.91,01/24/20,            75.58,80,93,10
743881,Kastamonu,TR,41.5,33.67,01/24/20,            19.67,92,0,2.8
3651949,San Cristobal,EC,-0.9,-89.62,01/24/20,            80.6,78,40,13.87
3356832,Henties Bay,NA,-22.12,14.28,01/24/20,            66,92,0,1.99
964420,Port Elizabeth,ZA,-33.92,25.57,01/24/20,            71.6,78,21,6.93
3396016,Macapa,BR,0.04,-51.07,01/24/20,            87.8,74,75,4.7
2685750,OEstersund,SE,63.18,14.64,01/24/20,            28.67,92,90,13.87
2450173,Taoudenni,ML,22.68,-3.98,01/24/20,            78.22,16,100,7.76
2014833,Tura,RU,64.28,100.25,01/24/20,            -8.01,96,100,4.43
527321,Mezen,RU,65.85,44.24,01/24/20,            2.77,95,100,7.72
5920381,Chase,CA,50.82,-119.69,01/24/20,            43.09,75,75,11.41
3416888,Grindavik,IS,63.84,-22.43,01/24/20,            31.06,92,90,24.16
2063039,Port Keats,AU,-14.25,129.55,01/24/20,            82.78,88,48,7
3573061,Saint George,BM,32.38,-64.68,01/24/20,            68.86,83,75,17.22
655194,Jyvaskyla,FI,62.23,25.73,01/24/20,            28.89,86,65,9.17
337712,Finote Selam,ET,10.7,37.27,01/24/20,            57.34,55,96,2.42
6620339,Karratha,AU,-20.74,116.85,01/24/20,            84.06,77,19,13.73
1066514,Betafo,MG,-19.83,46.85,01/24/20,            59.47,96,100,4.9
3572924,Alice Town,BS,25.72,-79.3,01/24/20,            72.73,69,100,7.76
3437637,Obligado,PY,-27.03,-55.63,01/24/20,            87.8,45,20,8.05
2037375,Fujin,CN,47.26,132.03,01/24/20,            -9.56,86,0,8.28
